time (ms)
0.014694800018332899
0.015213800012134016
0.014394600060768425
0.013073100009933114
0.012994799995794892
0.012776199961081147
0.012548999977298081
0.012591700069606304
0.012672299984842539
0.0130988999735564
0.012808099971152842
0.012719799997285008
0.012602899922057986
0.012708799913525581
0.012955000041984022
0.012863200041465461
0.013926599989645183
0.013473500031977892
0.01265010004863143
0.012614000006578863
0.012622200069017708
0.012650300050154328
0.013153500040061772
0.012835899950005114
0.012713999953120947
0.012834400054998696
0.012951100012287498
0.012717599980533123
0.012915699975565076
0.013025199994444847
0.012732000090181828
0.012679100036621094
0.012983600026927888
0.013020899961702526
0.013582399929873645
0.013028500019572675
0.012844200013205409
0.0129895000718534
0.013005099957808852
0.012970200041308999
0.012932199984788895
0.013395999907515943
0.013316500000655651
0.013177899993024766
0.01308559998869896
0.013174899970181286
0.014691099990159273
0.01331810001283884
0.012982200016267598
0.012707299902103841
0.013046999927610159
0.012786699924618006
0.012638000072911382
0.012705300003290176
0.012874500011093915
0.012991199968382716
0.012784600025042892
0.012936999904923141
0.012689199997112155
0.012510600034147501
0.012758499942719936
0.013037100085057318
0.012757200049236417
0.012823499972000718
0.012508700019679964
0.01299970003310591
0.013971300097182393
0.014393999939784408
0.016284700017422438
0.015968400053679943
0.0312809000024572
0.012648700037971139
0.013151800027117133
0.012838800088502467
0.012969400035217404
0.012450300040654838
0.01268839999102056
0.012643800000660121
0.012882300070486963
0.01257150003220886
0.012705300003290176
0.012573200045153499
0.01260260003618896
0.012518999981693923
0.012831300031393766
0.012735299998894334
0.013018199941143394
0.012761799967847764
0.01282169995829463
0.013004800071939826
0.013106900034472346
0.014271100051701069
0.013673099922016263
0.013082999968901277
0.012676300015300512
0.012945100083015859
0.012755800038576126
0.013281999970786273
0.015314400079660118
0.014246099977754056
